country,designation,points,price,province,variety,winery
US,Unoaked,88,16.0,California,Chardonnay,Pellegrini
US,ThÃ©rÃ¨se Vineyards,88,27.0,California,Syrah,Martin Ranch
Argentina,Cruz Alta Reserve,88,13.0,Mendoza Province,Cabernet Sauvignon,Bodegas Escorihuela
Italy,La Coeta,88,60.0,Veneto,"Corvina, Rondinella, Molinara",Corte Lenguin
Italy,Riserva,88,60.0,Veneto,"Corvina, Rondinella, Molinara",Montezovo
US,Old Vine,93,36.0,Oregon,Zinfandel,Sineann
US,Meredith Mitchell Vineyard,93,39.0,Oregon,Pinot Noir,Raptor Ridge
US,Rosella's Vineyard,93,48.0,California,Pinot Noir,Loring Wine Company
US,Hawkeye Mountain,93,50.0,California,Cabernet Sauvignon,Kendall-Jackson
US,Resonance Vineyard,93,38.0,Oregon,Pinot Noir,Lemelson
US,ReZerve White Port,93,17.0,California,White Blend,Shenandoah
US,Freedom Hill,93,50.0,Oregon,Pinot Noir,Ken Wright
US,Highlands Estate Alisos Hills,93,30.0,California,Syrah,Kendall-Jackson
US,Lone Mountain Vineyard,93,65.0,California,Cabernet Sauvignon,Ladera
US,Phelps Creek Vineyard,93,42.0,Oregon,Pinot Noir,Sineann
US,Lachini Vineyard,93,42.0,Oregon,Pinot Noir,Sineann
US,Arthur,92,27.0,Oregon,Chardonnay,Domaine Drouhin
US,Chestnut Hill Vineyard,92,38.0,Oregon,Pinot Noir,Lemelson
US,Late Harvest Zinfandel Port,92,32.0,California,Zinfandel,Lolonis
US,Highland Estates Camelot Highlands,92,30.0,California,Chardonnay,Kendall-Jackson
US,Reserve,92,35.0,Oregon,Pinot Noir,Cristom
US,GrandmÃ©re,92,25.0,California,Zinfandel,Renwood
Italy,Winemaker's Collection Primitivo,85,9.0,Southern Italy,Primitivo,Canaletto
US,Barrel Aged,85,10.0,California,Merlot,ChÃ¢teau Julien
US,Proprietor's Series,85,14.0,California,Sauvignon Blanc,Trinchero
New Zealand,Longlands,85,12.0,Hawke's Bay,Sauvignon Blanc,Te Awa Farm
US,Barrel Select,85,14.0,California,Chardonnay,Fetzer
US,Vineyard Reserve,85,10.0,California,Merlot,Bandiera
US,Grand Reserve,85,19.0,California,Chardonnay,Kendall-Jackson
US,Camelot Vineyard,85,17.0,California,Chardonnay,Kendall-Jackson
New Zealand,Reserve,85,35.0,Martinborough,Pinot Noir,Te Kairanga
New Zealand,Skeetfield,84,17.0,Ohiti Valley,Chardonnay,Gunn Estate
Chile,Arboleda,84,20.0,Colchagua Valley,Merlot,Caliterra
US,Collage,84,9.0,California,Red Blend,Kendall-Jackson
US,Radiance,84,16.0,California,Chardonnay,Tobin James
US,Reserve,84,18.0,California,Cabernet Sauvignon,Beaucanon
Italy,Winemaker's collection,84,9.0,Southern Italy,Chardonnay,Canaletto
France,Beaune GrÃ¨ves Premier Cru Vigne de l'Enfant JÃ©sus,91,118.0,Burgundy,Pinot Noir,Bouchard PÃ¨re & Fils
Austria,Leithagebirge,91,32.0,Burgenland,Chardonnay,Kollwentz
Austria,TBA,91,59.0,Neusiedlersee,Chardonnay-Pinot Blanc,Nittnaus Anita und Hans
Argentina,Manos,91,90.0,Mendoza Province,Malbec,Trapiche
France,Gouttes d'Or Premier Cru,91,102.0,Burgundy,Chardonnay,Bouchard PÃ¨re & Fils
France,Les Cailles Premier Cru,91,114.0,Burgundy,Pinot Noir,Bouchard PÃ¨re & Fils
US,Estate Grown Produced and Bottled,91,22.0,California,AlbariÃ±o,Cambiata
Australia,Kevin John,91,75.0,Western Australia,Chardonnay,Cullen
New Zealand,MatÃ©'s Vineyard,91,47.0,Kumeu,Chardonnay,Kumeu River
Argentina,Brote Negro,91,86.0,Mendoza Province,Malbec,ViÃ±a Alicia
US,4 B,91,17.0,California,Pinot Noir,Sean Minor
US,Sangiacomo Vineyard,91,20.0,California,Chardonnay,Benziger
US,Unwooded,91,27.0,California,Chardonnay,Cambria
US,Lot 149,91,22.0,California,Cabernet Sauvignon,Cameron Hughes
France,Gueberschwihr,91,48.0,Alsace,Riesling,Domaine Zind-Humbrecht
New Zealand,Block 2,91,51.0,Central Otago,Chardonnay,Felton Road
New Zealand,Les Beaux Cailloux Gimblett Gravels,91,50.0,Hawke's Bay,Chardonnay,Craggy Range
France,Charmes Premier Cru,91,145.0,Burgundy,Chardonnay,Morey-Blanc
New Zealand,Omaka Reserve,91,24.0,Marlborough,Chardonnay,Saint Clair
France,La Dame Rousse,90,24.0,RhÃ´ne Valley,RosÃ©,Domaine de la MordorÃ©e
France,Grand Cru Hengst,90,35.0,Alsace,GewÃ¼rztraminer,Domaine Ehrhart
Spain,Pavo Real Crianza,88,27.0,Northern Spain,Tempranillo Blend,Xavier Flouret
Australia,Old Vine,88,20.0,South Australia,Shiraz,Sheep's Back
US,Barrel Reserve,88,20.0,California,Cabernet Sauvignon,Toasted Head
US,Windsor Oaks Vineyard,88,18.0,California,Pinot Gris,Terremoto Cellars
US,Pepper Bridge Vineyard,88,32.0,Washington,Merlot,Tertulia
US,Elerding Vineyard Double Barrel,88,35.0,Washington,Cabernet Sauvignon,Barrage Cellars
Spain,Esencia DiviÃ±a,88,23.0,Galicia,AlbariÃ±o,Adegas Gran Vinum
Argentina,SelecciÃ³n,88,16.0,Mendoza Province,Malbec,Alamos
US,The McNab,88,45.0,California,Red Blend,Bonterra
Italy,Jurosa,88,30.0,Northeastern Italy,Chardonnay,Lis Neris
US,Sleepy Hollow Vineyard Block A,88,45.0,California,Pinot Noir,La Rochelle
Greece,Skalani Syrah-Kotsifali,88,43.0,Greece,Red Blend,Boutari
Portugal,Os Corvos da Vinha da Costa,88,10.0,Bairrada,Portuguese Red,Campolargo
Argentina,S,88,60.0,Other,Red Blend,Familia Schroeder
Italy,PassiÃ³n,88,25.0,Northeastern Italy,White Blend,Guerra Albano
Argentina,Kosher Gran,88,30.0,Mendoza Province,Malbec,Flechas de los Andes
Portugal,Casa de Santar,88,15.0,DÃ£o,Portuguese White,DÃ£o Sul
US,Purple Haze Red,88,20.0,Washington,Red Blend,Darby
France,CuvÃ©e Simone Descamps,88,21.0,Languedoc-Roussillon,RhÃ´ne-style Red Blend,ChÃ¢teau de Lastours
Italy,Ronco Broilo,88,49.0,Northeastern Italy,White Blend,Conte d'Attimis-Maniago
US,Andriana's Cuvee,88,26.0,California,Cabernet Sauvignon,Summers
US,Sobra,88,24.0,Washington,Red Blend,Tertulia
US,Les Collines Vineyard,88,35.0,Washington,Tempranillo,Tertulia
US,Sapphire Hill Vineyard,88,29.0,California,Syrah,Novy
Italy,Bianco Kaplja,88,65.0,Northeastern Italy,White Blend,Podversic Damijan
Argentina,Organica,88,10.0,Mendoza Province,Malbec,Santa Julia
Austria,Cupido PÃ©chÃ© Mignon,88,69.0,Burgenland,BlaufrÃ¤nkisch,Johann Heinrich
Austria,Vitikult,88,24.0,Burgenland,BlaufrÃ¤nkisch,Johann Heinrich
Germany,Auslese,88,13.0,Mosel-Saar-Ruwer,Riesling,Rudolf MÃ¼ller
Argentina,Finca La Linda,88,11.0,Mendoza Province,Malbec,Luigi Bosca
Austria,Vom Heideboden,88,16.0,Burgenland,Zweigelt,Nittnaus Hans und Christine
France,Le Bel Ouvrage,88,30.0,Loire Valley,Chenin Blanc,Damien Laureau
Germany,Valwiger Herrenberg Auslese,88,29.0,Mosel-Saar-Ruwer,Riesling,Dr. Zenzen
US,Chamisal Vineyards,88,38.0,California,Pinot Noir,Domaine Alfred
Argentina,Calvulcura,88,25.0,Mendoza Province,Merlot-Cabernet Sauvignon,Antucura
US,Rhinefarm Vineyard,88,25.0,California,GewÃ¼rztraminer,Gundlach Bundschu
Austria,Frauenfeld,88,26.0,Thermenregion,St. Laurent,Johanneshof Reinisch
Austria,Wiener Trilogie,88,20.0,Vienna,Red Blend,Wieninger
Germany,Erdener PrÃ¤lat Alte Reben Auslese,88,50.0,Mosel-Saar-Ruwer,Riesling,Schmitges
Argentina,Winemaker's Selection,88,13.0,Mendoza Province,Malbec,Andeluna
US,Carol's Vineyard,88,45.0,California,Cabernet Sauvignon,J. Lohr
US,Premier Etage,88,40.0,California,Cabernet Franc,Lang & Reed
US,Stony Mountain Vineyard,92,39.0,Oregon,Pinot Noir,Raptor Ridge
Chile,Late Harvest Botrytised,92,24.0,CuricÃ³ Valley,GewÃ¼rztraminer-Riesling,Montes
US,Highlands Estate Napa Mountain,92,50.0,California,Cabernet Sauvignon,Kendall-Jackson
US,Shea Vineyard,92,39.0,Oregon,Pinot Noir,Raptor Ridge
New Zealand,Late Harvest,92,20.0,Moutere,Riesling,Kahurangi
US,Guadalupe,92,50.0,Oregon,Pinot Noir,Ken Wright
US,Au Naturel,92,30.0,California,Sauvignon Blanc,Brander
US,Nielson Vineyard,92,35.0,California,Chardonnay,Byron
US,Carabella Vineyard,92,49.0,Oregon,Pinot Noir,Rex Hill
US,Cargasacchi Vineyard,91,48.0,California,Pinot Noir,Loring Wine Company
US,Savoya,91,50.0,Oregon,Pinot Noir,Ken Wright
Germany,Abstberg SpÃ¤tlese,91,28.0,Mosel-Saar-Ruwer,Riesling,Maximin GrÃ¼nhÃ¤user
US,Overlook,91,26.0,California,Chardonnay,Landmark
US,Stermer Vineyard,91,38.0,Oregon,Pinot Noir,Lemelson
South Africa,Biography,91,23.0,Western Cape,Shiraz,Raka
US,Jessie Vineyard,91,45.0,Oregon,Pinot Noir,Cristom
Germany,Deidesheimer Hohenmorgen GC Fass 23 QbA,91,50.0,Pfalz,Riesling,Dr. BÃ¼rklin-Wolf
US,Valley Oaks,84,11.0,California,Syrah,Fetzer
US,Eagle Peak,84,13.0,California,Merlot,Fetzer
US,Vintner's Reserve,84,11.0,California,Chardonnay,Kendall-Jackson
New Zealand,Jill's Vineyard,84,22.0,Central Otago,Pinot Noir,Rowland
New Zealand,Reserve,84,15.0,Gisborne,Chardonnay,Brancott
US,Echo Ridge,84,10.0,California,GewÃ¼rztraminer,Fetzer
New Zealand,Reserve,84,17.0,Hawke's Bay,Chardonnay,Mills Reef
New Zealand,Reserve,84,25.0,Marlborough,Chardonnay,Jackson Estate
US,Passionelle,84,9.0,Texas,RhÃ´ne-style Red Blend,Llano Estacado
Spain,Faustino V Rosado,84,12.0,Northern Spain,RosÃ©,Bodegas Faustino
US,Coastal,83,11.0,California,Merlot,Robert Mondavi
US,Reserve Coastal,83,15.0,California,Merlot,Callaway
US,Symphony,83,12.0,California,White Blend,Baywood
France,Les Cazetiers Premier Cru,90,105.0,Burgundy,Pinot Noir,Domaine Faiveley
Italy,LaudÃ ri,90,21.0,Sicily & Sardinia,Chardonnay,Baglio del Cristo di Campobello
Italy,Antinoo,90,24.0,Central Italy,White Blend,Casale del Giglio
Italy,Fontanelle,90,19.0,Tuscany,Chardonnay,Castello Banfi
Austria,Steinmuhle,90,48.0,Burgenland,Sauvignon Blanc,Kollwentz
US,Estate,90,55.0,California,Pinot Noir,Mount Eden
Italy,Modus,90,25.0,Tuscany,Red Blend,Ruffino
Chile,1865 Single Vineyard,90,19.0,Leyda Valley,Sauvignon Blanc,San Pedro
France,Grand Cru Brand,90,35.0,Alsace,Pinot Gris,Domaine Ehrhart
France,Les Rugiens Premier Cru,90,125.0,Burgundy,Pinot Noir,Domaine Faiveley
Italy,Tullum,90,25.0,Central Italy,White Blend,Feudo Antico
Austria,Ruster Ausbruch,90,44.0,Burgenland,Welschriesling,Gunter Triebaumer
Austria,Ried Vogelsang,90,17.0,Burgenland,Austrian white blend,Heidi SchrÃ¶ck
France,Clos de Thorey Premier Cru,90,75.0,Burgundy,Pinot Noir,Antonin Rodet
US,SRH,90,22.0,California,Chardonnay,Lafond
Australia,Frasca's Lane Vineyard,90,19.0,Victoria,Chardonnay,Nugan Family Estates
US,Graces,90,23.0,California,White Blend,Padilla Erickson
US,Garys' Vineyard,90,50.0,California,Pinot Noir,Roar
Italy,Tenuta La SolatÃ¬a,90,24.0,Tuscany,Chardonnay,Ruffino
France,ChÃ¢teau de Rully CuvÃ©e R. de Ternay,90,31.0,Burgundy,Chardonnay,Antonin Rodet
Spain,Barrancos de Pizarra,88,48.0,Northern Spain,Garnacha,Pegaso
Portugal,Quinta do Penedo,88,6.0,DÃ£o,Portuguese Red,Messias
Argentina,Ciclos,88,26.0,Other,Malbec-Merlot,Michel Torino
Italy,Rosacroce Uvaggio Bianco,88,25.0,Northeastern Italy,White Blend,Midolini
US,Chileno Valley Vineyard,88,42.0,California,Pinot Noir,Vision Cellars
France,CuvÃ©e Classique Organic,87,14.0,Languedoc-Roussillon,RhÃ´ne-style Red Blend,ChÃ¢teau de Caraguilhes
France,L'orÃ©e,87,20.0,Languedoc-Roussillon,RhÃ´ne-style Red Blend,Clos des Nines
France,Bronzonelle,87,16.0,Languedoc-Roussillon,RhÃ´ne-style Red Blend,ChÃ¢teau Saint Martin de la Garrigue
Italy,Vigneto Vigne dai Vieris,87,10.0,Northeastern Italy,Sauvignon,Di Lenardo
US,Mustang,87,28.0,Washington,Red Blend,Airfield Estates
US,Reserve Alexandre,87,50.0,California,Meritage,Geyser Peak
Greece,Filiria,87,35.0,Goumenissa,Red Blend,Boutari
Spain,ViÃ±a Zaco,87,15.0,Northern Spain,Tempranillo,Bodegas Bilbainas
US,Viento Valle,87,55.0,California,Pinot Noir,Barnett
US,Three Vineyards,87,40.0,California,Pinot Noir,Carr
Argentina,Gala 1,87,40.0,Mendoza Province,Red Blend,Luigi Bosca
Argentina,Reserve,88,17.0,Mendoza Province,Malbec,El Rosal
Austria,BlaufrÃ¤nkisch-Cabernet,88,21.0,Neusiedlersee-HÃ¼gelland,Red Blend,Gunter Triebaumer
Austria,Classic,88,24.0,Thermenregion,Pinot Noir,Christian Fischer
US,Wolff Vineyard,88,18.0,California,Chardonnay,Mount Eden
US,Gregory Vineyard,88,36.0,California,Cabernet Sauvignon,VJB
US,Durell Vineyard,87,45.0,California,Pinot Noir,De Loach
Argentina,Saurus Patagonia,87,9.0,Other,Malbec,Familia Schroeder
US,Estate,87,75.0,California,Cabernet Sauvignon,Girard
US,Fiorella,87,36.0,California,Chardonnay,Ferrari-Carano
US,TrÃ© Terre,87,36.0,California,Chardonnay,Ferrari-Carano
US,30th Anniversary,87,73.0,California,Chardonnay,Grgich Hills
US,Sonoma Reserve,87,17.0,California,Chardonnay,Blackstone
US,Redemption Zin,87,25.0,California,Zinfandel,Alexander Valley Vineyards
Austria,Heideboden,87,24.0,Burgenland,Red Blend,Nittnaus Anita und Hans
Austria,Nit'ana,87,24.0,Burgenland,Red Blend,Nittnaus Hans und Christine
Argentina,Reservado,87,25.0,Mendoza Province,Cabernet Sauvignon,ViÃ±a Amalia
US,Parsley Family Estates,87,75.0,California,Cabernet Sauvignon,Silver Stag
Italy,Il Sestante Vigneto Monte Masua,87,65.0,Veneto,"Corvina, Rondinella, Molinara",Tommasi
Italy,L'Amarone di Marchetto,87,100.0,Veneto,"Corvina, Rondinella, Molinara",Trabucchi d'Illasi
US,Maresh Vineyard,91,49.0,Oregon,Pinot Noir,Rex Hill
US,Mt. Jefferson CuvÃ©e,91,25.0,Oregon,Pinot Noir,Cristom
US,OFS,91,20.0,California,Sauvignon Blanc,De Loach
New Zealand,La Collina,91,80.0,Hawke's Bay,Syrah,Bilancia
US,Andriana's CuvÃ©e,91,20.0,California,Cabernet Sauvignon,Summers
New Zealand,Catherine's Run,91,20.0,Awatere Valley,Sauvignon Blanc,The Crossings
Chile,Casa Real,91,50.0,Maipo Valley,Cabernet Sauvignon,Santa Rita
US,Carter,91,50.0,Oregon,Pinot Noir,Ken Wright
Chile,Don Melchor,91,47.0,Puente Alto,Cabernet Sauvignon,Concha y Toro
US,Durell Vineyard,91,48.0,California,Pinot Noir,Loring Wine Company
US,Reserve,90,18.0,California,Syrah,Castoro Cellars
US,Labyrinth,90,39.0,Oregon,Pinot Noir,Daedalus
Germany,Ãrziger Goldwingert Auslese,90,48.0,Mosel-Saar-Ruwer,Riesling,C.H. Berres
New Zealand,TanÃ©,90,25.0,Hawke's Bay,Bordeaux-style Red Blend,Kim Crawford
US,Schindler Vineyard,90,42.0,Oregon,Pinot Noir,Sineann
US,Camel Hill Vineyard,90,48.0,California,Cabernet Franc,Thomas Fogarty
US,Flamenco Rojo,90,35.0,California,Red Blend,Martin & Weyrich
US,Union Island Red,90,15.0,California,Red Blend,Bixler Vineyards
France,Clos Saint-Landry Premier Cru,90,63.0,Burgundy,Chardonnay,Bouchard PÃ¨re & Fils
France,Les Damodes Premier Cru,90,153.0,Burgundy,Pinot Noir,Domaine Jayer-Gilles
France,Premier Cru,90,80.0,Burgundy,Pinot Noir,Manuel Olivier
Argentina,Grand Reserve,90,20.0,Other,Malbec,Graffigna
Argentina,Ultra,90,24.0,Mendoza Province,Malbec,Kaiken
New Zealand,Estate,90,35.0,Kumeu,Chardonnay,Kumeu River
Austria,Traminer,90,24.0,Burgenland,Traminer,Umathum
France,Les Damaudes,90,60.0,Burgundy,Pinot Noir,Manuel Olivier
US,Lafond Vineyard,90,48.0,California,Pinot Noir,Lafond
Chile,Quatro,90,15.0,Colchagua Valley,Red Blend,MontGras
US,Vintner's Pride,90,30.0,New York,Chardonnay,Pellegrini Vineyards
US,Unfltered,90,19.0,California,Pinot Noir,Philo Ridge
US,Von Weidlich Vineyard,90,32.0,California,Zinfandel,De Loach
Argentina,Serie Magno,90,15.0,Mendoza Province,Malbec,Fantelli
Italy,Alba Nora,90,58.0,Sicily & Sardinia,Chardonnay,Feudi della Medusa
US,Choreography,90,50.0,California,Bordeaux-style Red Blend,Fleming Jenkins
US,Old Vine,90,28.0,California,Zinfandel,Easton
New Zealand,Winemaker's Private Bin,83,18.0,Marlborough,Sauvignon Blanc,Corbans
New Zealand,Reserve,83,14.0,Hawke's Bay,Sauvignon Blanc,Mills Reef
New Zealand,Fall Harvest,83,10.0,Gisborne,Chardonnay,Nobilo
US,Vineyard Reserve,83,10.0,California,Chardonnay,Bandiera
US,Valley Oaks,83,13.0,California,Cabernet Sauvignon,Fetzer
New Zealand,Reserve,82,15.0,North Island,Chardonnay,Huntaway Reserve
US,Echo Ridge,82,7.0,California,Zinfandel,Fetzer
US,Oak Barrel Fermented,82,10.0,California,Chardonnay,Forest Glen
US,Echo Ridge,82,10.0,California,Johannisberg Riesling,Fetzer
US,Valley Oaks,81,11.0,California,Zinfandel,Fetzer
US,Arpeggio,81,15.0,California,Red Blend,Arciero
Italy,Montesodi Castello di Nipozzano,92,54.0,Tuscany,Sangiovese,Frescobaldi
Italy,Riserva,91,23.0,Tuscany,Sangiovese,Luiano
US,Dominique,87,38.0,California,Chardonnay,Ferrari-Carano
US,Queen of Diamonds Estate Diamond Mountain Vineyard,87,60.0,California,Syrah,Constant
Austria,Classic,87,23.0,Thermenregion,St. Laurent,Christian Fischer
US,Broken Rock Vineyard,87,40.0,California,Cabernet Sauvignon,Bighorn
Austria,Siglos,87,18.0,Burgenland,Red Blend,Johann Heinrich
US,Edna Ranch,87,20.0,California,Chardonnay,Tolosa
Austria,Zweigelt von den HÃ¼geln,87,20.0,Burgenland,Zweigelt,Nittnaus Hans und Christine
US,Amber Ridge Vineyard,87,40.0,California,Pinot Noir,Sonnet
France,VallÃ©e des Jardins,87,12.0,Loire Valley,Chenin Blanc,Remy-Pannier
US,Cyrus,87,55.0,California,Bordeaux-style Red Blend,Alexander Valley Vineyards
US,Firepeak Vineyard,87,28.0,California,Chardonnay,Carpe Diem
France,La RoseliÃ¨re,87,27.0,Loire Valley,Chasselas,Domaine Landrat-Guyollot
US,Limited Selection,87,35.0,California,Merlot,Gainey
Austria,Red Pitt,87,25.0,Neusiedlersee,Red Blend,Gerhard Pittnauer
US,Rosado,87,10.0,California,Tempranillo,Stevenot
Austria,Kellermeister Privat Kremser,87,14.0,Kremstal,Zweigelt,Winzer Krems
US,Cotes de Tablas Blanc,87,25.0,California,RhÃ´ne-style White Blend,Tablas Creek
US,Augusto,87,42.0,California,Barbera,Viansa
Israel,Kosher,87,26.0,Upper Galilee,Merlot,Tishbi Estate
Australia,Angels' Share,87,17.0,Australia Other,Shiraz,Rafferty's Rules
Italy,Rosacroce,87,25.0,Northeastern Italy,Sauvignon,Midolini
Argentina,Flaca,87,16.0,Other,TorrontÃ©s,Xavier Flouret
Portugal,Calda Bordaleza,87,38.0,Bairrada,Bordeaux-style Red Blend,Campolargo
Spain,Crianza,87,17.0,Northern Spain,Tempranillo Blend,Finca Albret
US,SWB,87,18.0,Washington,Viognier,Barrage Cellars
Argentina,Catena Alta,87,35.0,Mendoza Province,Chardonnay,Bodega Catena Zapata
US,Three Creek Vineyard,87,30.0,California,Cabernet Franc,Carr
Portugal,Colheita Seleccionada Branco,87,6.0,Ribatejo,Portuguese White,Casaleiro
France,Pavillon Rouge de ChÃ¢teau Margaux,90,65.0,Bordeaux,Bordeaux-style Red Blend,ChÃ¢teau Margaux
France,CuvÃ©e le Colombier,90,30.0,Bordeaux,Bordeaux-style Red Blend,ChÃ¢teau d'Arsac
Germany,KÃ¶nigsbacher Idig SpÃ¤tlese Trocken,90,54.0,Pfalz,Riesling,A. Christmann
US,Nysa,90,50.0,Oregon,Pinot Noir,Ken Wright
Germany,Erdener Treppchen SpÃ¤tlese,90,20.0,Mosel-Saar-Ruwer,Riesling,Stephan Ehlen
US,Wyeast Vineyard,90,42.0,Oregon,Pinot Noir,Sineann
New Zealand,Chauvet,90,28.0,Central Otago,Sparkling Blend,Quartz Reef
US,Reserve,90,39.0,Oregon,Pinot Noir,Raptor Ridge
Germany,Ãrziger WÃ¼rzgarten Kabinett,90,20.0,Mosel-Saar-Ruwer,Riesling,Dr. Loosen
US,Old Vine,90,26.0,California,Zinfandel,Howell Mountain Vineyards
US,Brosseau Vineyard,90,48.0,California,Pinot Noir,Loring Wine Company
US,Canary Hill,90,50.0,Oregon,Pinot Noir,Ken Wright
US,Stature,90,95.0,California,Bordeaux-style Red Blend,Kendall-Jackson
New Zealand,Homage,90,100.0,Hawke's Bay,Syrah,Trinity Hill
Chile,Single Vineyard Reserve,90,17.0,Central Valley,Cabernet Franc,Valdivieso
US,Old Vine,90,20.0,California,Zinfandel,Renwood
US,3 Vineyard,90,25.0,Oregon,Pinot Noir,Chehalem
Austria,Setzberg Smaragd,90,30.0,Wachau,Riesling,Graben-Gritsch
Italy,Grand Cru,90,38.0,Sicily & Sardinia,Chardonnay,Tenuta RapitalÃ 
US,Edna Ranch 1772,90,42.0,California,Chardonnay,Tolosa
France,Pinot Noir Brut,90,25.0,Burgundy,Pinot Noir,Simonnet-Febvre
France,Les PÃ©zerolles Premier Cru,90,85.0,Burgundy,Pinot Noir,Bouchard PÃ¨re & Fils
US,Los Chamizal,90,35.0,California,Chardonnay,Hopper Creek
New Zealand,Block 2,90,52.0,Central Otago,Chardonnay,Felton Road
US,El Jefe,90,25.0,California,Red Blend,Padilla Erickson
US,db Premier Coastal Vineyard,89,38.0,California,Syrah,db Winery
US,Lot 168,89,12.0,California,Cabernet Sauvignon,Cameron Hughes
Chile,Armador,89,12.0,Maipo Valley,CarmenÃ¨re,Odfjell
Chile,T.H.,89,17.0,Leyda Valley,Sauvignon Blanc,Undurraga
Argentina,La Madras Vineyard,89,19.0,Mendoza Province,Malbec,Ricardo Santos
France,Premier Cru,89,60.0,Burgundy,Chardonnay,Morey-Blanc
US,de Villiers Vineyard,89,35.0,California,Pinot Noir,Calera
France,L-P Brut,91,40.0,Champagne,Champagne Blend,Laurent-Perrier
Italy,Holbar,91,20.0,Northeastern Italy,Red Blend,Marega
Italy,Nipozzano Riserva,91,22.0,Tuscany,Sangiovese,Frescobaldi
US,Estate Bottled,91,55.0,New York,Merlot,Lenz
Italy,Riserva,91,24.0,Tuscany,Sangiovese,Campomaggio
Italy,Riserva,90,49.0,Tuscany,Sangiovese,Castello di Fonterutoli
Italy,Questo,90,30.0,Tuscany,Sangiovese,Villa Maisano
Italy,Riserva,90,16.0,Tuscany,Sangiovese,Monticello Vineyards
US,Mythology,90,28.0,New York,Merlot,Pindar Vineyards
Italy,Badia A Passignano Riserva,90,38.0,Tuscany,Sangiovese,Antinori
Italy,Riserva,90,26.0,Tuscany,Sangiovese,Riseccoli
Italy,Estate Bottled,90,30.0,Central Italy,Sagrantino,Antonelli
Italy,Riserva,90,24.0,Tuscany,Sangiovese,Carpineto
Italy,Beni Duilio Castellani Riserva,90,18.0,Tuscany,Sangiovese,Castellani
Italy,Riserva,90,36.0,Tuscany,Sangiovese,Castello di Meleto
US,CuvÃ©e,90,30.0,New York,Champagne Blend,Lenz
Italy,Lucius Riserva,90,25.0,Tuscany,Sangiovese,Viticcio
Italy,Riserva,90,35.0,Tuscany,Sangiovese,Riecine
Italy,Riserva,90,27.0,Tuscany,Sangiovese,Villa Maisano
Italy,Grosso Sanese Riserva,90,35.0,Tuscany,Sangiovese,Il Palazzino
US,Vintage Select,90,50.0,California,Cabernet Sauvignon,Charles Krug
Italy,Riserva,90,20.0,Tuscany,Sangiovese,Spalletti
Italy,Vin Santo,90,16.0,Tuscany,White Blend,Pietrafitta
US,Ice Wine,90,35.0,New York,Johannisberg Riesling,Pindar Vineyards
US,Generations,89,34.0,California,Bordeaux-style Red Blend,Charles Krug
Argentina,Don Valentin Lacrado,87,12.0,Mendoza Province,Red Blend,Valentin Bianchi
Austria,BlaufrÃ¤nkisch,87,15.0,Burgenland,BlaufrÃ¤nkisch,Zantho
Italy,Punta di Villa,87,30.0,Veneto,"Corvina, Rondinella, Molinara",Mazzi
Austria,Fasangarten Classic,87,17.0,Thermenregion,Zweigelt,Christian Fischer
Argentina,Reserve,87,18.0,Mendoza Province,Malbec,Filus
Argentina,Reserve,87,17.0,Mendoza Province,Cabernet Sauvignon,El Rosal
US,Sonoma Reserve Meritage,87,17.0,California,Bordeaux-style Red Blend,Blackstone
Austria,Rosenberg,87,29.0,Burgenland,Pinot Noir,HÃ¶pler
