country,wine_type,price_dollars,ratings_points
US,Petite Sirah,26,88
US,Cabernet Sauvignon,37,87
France,RhÃ´ne-style Red Blend,25,87
Chile,CarmenÃ¨re,11,87
France,Bordeaux-style Red Blend,19,87
US,Riesling,8,87
France,RhÃ´ne-style Red Blend,14,87
France,RosÃ©,15,87
Spain,Tempranillo,20,87
Spain,Tempranillo,19,87
Italy,Sangiovese,19,87
US,Chardonnay,33,87
Italy,Red Blend,12,87
Italy,Sangiovese,25,87
US,Cabernet Sauvignon,125,87
US,Red Blend,23,83
Spain,Tempranillo Blend,12,83
US,Meritage,35,83
US,Zinfandel,36,83
US,Cabernet Sauvignon,24,83
US,Chardonnay,14,83
US,Pinot Gris,12,82
US,Chardonnay,12,82
Spain,Tempranillo,10,82
US,Syrah,35,82
US,Meritage,50,82
US,Zinfandel,14,82
US,Zinfandel,40,82
US,Petite Sirah,40,82
US,Zinfandel,26,82
US,Pinot Noir,30,82
US,Red Blend,10,82
US,Pinot Grigio,10,82
US,Sangiovese,20,82
US,Sauvignon Blanc,18,82
Spain,Garnacha,9,82
US,Pinot Noir,50,85
US,Syrah,22,85
US,Chardonnay,8,85
US,Pinot Noir,45,85
US,RhÃ´ne-style Red Blend,20,85
Greece,Xinomavro,23,85
Greece,Xinomavro,18,85
Israel,Cabernet Sauvignon,38,85
US,Pinot Noir,33,85
US,RhÃ´ne-style Red Blend,35,84
Italy,Sangiovese,22,84
France,Pinot Noir,23,84
Greece,RosÃ©,12,84
US,Grenache,25,84
Greece,Robola,30,84
US,Merlot,10,84
Greece,Red Blend,17,84
Italy,Sangiovese,30,90
Italy,Sangiovese,52,90
New Zealand,Pinot Noir,57,90
US,Bordeaux-style Red Blend,40,90
Italy,Sangiovese Grosso,48,90
Italy,Prugnolo Gentile,30,90
US,Red Blend,27,90
Italy,Sangiovese,34,90
US,Red Blend,14,90
US,Pinot Gris,30,90
US,Chardonnay,25,90
US,Petite Sirah,45,90
US,Chardonnay,32,90
Portugal,Port,90,90
Italy,Glera,20,87
Germany,Riesling,32,87
Australia,Grenache,25,87
Italy,Glera,18,87
Italy,Glera,16,87
Australia,Red Blend,30,87
US,Pinot Noir,55,87
Germany,Riesling,25,87
US,Zinfandel,50,87
Italy,Glera,18,87
Spain,Tempranillo,8,87
US,Pinot Gris,16,87
South Africa,Red Blend,19,87
Australia,G-S-M,26,87
France,Pinot Blanc,22,87
US,Chardonnay,45,87
South Africa,Red Blend,11,87
Germany,Riesling,21,87
Austria,GrÃ¼ner Veltliner,25,89
Australia,Pinot Noir,17,89
Chile,Cabernet Sauvignon,11,89
US,Sparkling Blend,20,89
South Africa,Red Blend,13,89
South Africa,Shiraz,139,89
Argentina,Malbec,25,89
US,Merlot,11,89
Australia,Champagne Blend,20,89
US,Syrah,30,89
US,Syrah,35,89
Australia,Shiraz,25,89
US,Cabernet Sauvignon,125,89
South Africa,Red Blend,50,89
US,Red Blend,20,89
Italy,Glera,19,87
Italy,Glera,19,87
Argentina,Malbec,19,87
Italy,Glera,20,87
US,Pinot Noir,70,87
Italy,Garganega,20,87
France,RosÃ©,12,87
US,Pinot Noir,45,87
US,Syrah,22,87
US,Syrah,23,87
Italy,Glera,22,87
Portugal,Portuguese Red,34,87
US,RhÃ´ne-style White Blend,20,87
Argentina,Malbec,10,87
US,Zinfandel,50,87
Argentina,Cabernet Sauvignon,9,87
US,Sauvignon Blanc,14,87
Italy,Garganega,20,87
Italy,Garganega,22,87
US,Charbono,40,87
France,RosÃ©,15,87
France,RosÃ©,12,87
Italy,Pinot Bianco,40,89
Austria,GrÃ¼ner Veltliner,23,89
US,Cabernet Sauvignon,30,89
Austria,GrÃ¼ner Veltliner,24,89
Austria,Muskat Ottonel,12,89
Portugal,Portuguese Red,13,89
Portugal,Portuguese Red,12,89
Germany,Pinot Noir,21,89
France,RhÃ´ne-style White Blend,35,89
Portugal,Portuguese White,12,89
Austria,GrÃ¼ner Veltliner,13,89
Austria,GrÃ¼ner Veltliner,16,89
Austria,Riesling,16,89
Austria,Riesling,29,89
US,Cabernet Sauvignon,15,89
Italy,Sauvignon,49,89
US,Chardonnay,25,89
France,RosÃ©,12,89
US,White Blend,16,87
US,Sparkling Blend,35,87
US,Pinot Noir,42,87
Australia,Cabernet Sauvignon,15,87
US,RhÃ´ne-style White Blend,20,87
US,Riesling,22,87
US,Zinfandel,50,87
US,Cabernet Sauvignon,17,87
US,Merlot,45,87
Chile,Viognier,12,87
France,RhÃ´ne-style Red Blend,17,87
Italy,Red Blend,55,87
France,RhÃ´ne-style Red Blend,20,87
Chile,Cabernet Sauvignon-CarmenÃ¨re,20,87
France,Bordeaux-style Red Blend,59,87
Chile,Malbec,12,87
US,Zinfandel,32,87
US,Tannat,35,87
US,Petite Sirah,30,87
US,Chardonnay,48,92
US,Pinot Noir,25,92
US,Cabernet Sauvignon,75,92
US,White Blend,36,92
France,Carignan-Syrah,80,92
France,Pinot Noir,84,92
US,Carignane,42,92
France,Pinot Noir,90,91
Chile,Syrah,24,91
US,Syrah,42,91
US,Merlot,50,91
France,GewÃ¼rztraminer,18,91
US,Cabernet Sauvignon,95,91
US,Sparkling Blend,42,91
US,Pinot Noir,48,91
US,G-S-M,50,91
US,Zinfandel,36,91
US,Sauvignon Blanc,16,91
US,Chardonnay,10,82
US,Zinfandel,75,82
US,Riesling,14,82
Spain,Tempranillo,9,82
US,Petite Sirah,25,82
US,Cabernet Sauvignon,14,82
US,Syrah,11,82
US,Chardonnay,30,82
US,Pinot Grigio,16,82
US,Chardonnay,20,82
US,Pinot Noir,24,82
US,RosÃ©,18,82
US,Red Blend,11,82
US,RosÃ©,10,82
US,Cabernet Sauvignon,32,82
US,Pinot Noir,30,82
US,RhÃ´ne-style Red Blend,12,82
US,Cabernet Sauvignon,11,82
US,Cabernet Sauvignon,10,82
Chile,Red Blend,75,90
Spain,Tempranillo,50,90
Italy,Sangiovese,39,90
US,Bordeaux-style Red Blend,55,90
US,Pinot Noir,44,90
US,Pinot Noir,40,90
Portugal,Portuguese Red,13,90
US,Riesling,18,90
US,Bordeaux-style Red Blend,62,90
US,Chardonnay,55,90
Italy,Sangiovese Grosso,45,90
Italy,Sangiovese,45,90
Italy,Sangiovese,25,90
US,Cabernet Sauvignon,65,90
US,Sauvignon Blanc,20,90
Italy,Sangiovese,25,90
Spain,White Blend,19,90
Italy,Sangiovese,56,90
Italy,Sangiovese,30,90
France,Chardonnay,23,84
Italy,Sangiovese,18,84
Portugal,Portuguese Red,10,84
New Zealand,Pinot Noir,18,84
Italy,Red Blend,11,84
US,AlbariÃ±o,27,84
US,Cabernet Sauvignon,75,84
US,Tannat,30,84
Greece,RosÃ©,15,84
Greece,Xinomavro,25,84
US,Chardonnay,23,84
Portugal,Portuguese Red,15,84
US,Pinot Noir,44,84
New Zealand,Pinot Noir,32,84
US,Pinot Noir,34,87
Germany,Riesling,26,87
Spain,Tempranillo,27,87
Italy,Glera,19,87
US,Chardonnay,32,87
Italy,Glera,18,87
Australia,SÃ©millon,22,87
US,Pinot Noir,28,87
US,Cabernet Sauvignon,20,87
US,Petite Sirah,32,87
Italy,Glera,19,87
Italy,Glera,17,87
Italy,Glera,20,87
US,Cabernet Sauvignon,30,87
Spain,Tempranillo,163,87
US,Pinot Noir,48,87
Italy,Glera,27,87
Italy,Glera,22,87
Australia,Shiraz-Cabernet Sauvignon,15,87
France,Pinot Gris,20,87
Italy,Glera,12,87
France,Bordeaux-style Red Blend,16,87
US,Pinot Noir,42,87
Austria,Riesling,35,89
South Africa,Red Blend,48,89
Chile,Chardonnay,13,89
US,Pinot Noir,48,89
Austria,Weissburgunder,20,89
Italy,Barbera,45,89
US,Pinot Noir,38,89
US,Riesling,15,89
US,Cabernet Sauvignon,15,89
US,Sauvignon Blanc,25,89
US,Syrah,18,89
US,Zinfandel,15,87
US,Merlot,23,87
US,Pinot Noir,30,87
US,Sauvignon Blanc,25,87
US,Petite Sirah,40,87
France,RosÃ©,13,87
Portugal,Portuguese Red,9,87
Portugal,Portuguese White,11,87
Argentina,Malbec,17,87
US,Pinot Noir,20,87
Portugal,Portuguese Red,9,87
US,RosÃ©,26,87
US,Cabernet Sauvignon,48,87
Italy,Glera,19,87
US,Zinfandel,26,87
Argentina,Malbec,20,87
US,Chardonnay,19,87
Italy,Glera,19,87
France,RhÃ´ne-style Red Blend,10,87
Portugal,Portuguese Red,8,89
Germany,Riesling,22,89
Germany,Riesling,42,89
Germany,Riesling,34,89
Austria,Scheurebe,18,89
Italy,GewÃ¼rztraminer,40,89
Chile,Sauvignon Blanc,17,89
Austria,Austrian white blend,26,89
US,Red Blend,28,89
US,Pinot Gris,21,89
Chile,Red Blend,30,89
Chile,Bordeaux-style Red Blend,25,89
France,RhÃ´ne-style Red Blend,11,89
Chile,Sauvignon Blanc,16,89
US,Bordeaux-style Red Blend,42,89
Chile,Sauvignon Blanc,20,89
US,Pinot Noir,36,89
US,Red Blend,40,89
Austria,Sauvignon Blanc,25,89
Germany,Riesling,28,89
France,RosÃ©,14,87
Italy,Red Blend,19,87
US,Syrah,58,87
US,Zinfandel,35,87
Spain,Tempranillo,30,87
France,Bordeaux-style Red Blend,13,87
US,MourvÃ¨dre,33,87
US,Chardonnay,20,87
US,Bordeaux-style Red Blend,39,87
US,Syrah,35,87
US,Chardonnay,60,87
US,Cabernet Sauvignon,25,87
US,Cabernet Franc,45,87
US,CarmenÃ¨re,30,87
Italy,Sangiovese,26,87
Italy,Red Blend,15,87
Chile,Malbec,14,87
US,Syrah,42,87
Chile,Chardonnay,10,87
Portugal,Alvarinho,20,87
Spain,Tempranillo Blend,70,87
Australia,Cabernet Sauvignon,20,87
US,Pinot Noir,58,91
US,Red Blend,34,91
US,Zinfandel,45,91
US,Cabernet Sauvignon,25,91
Italy,Red Blend,70,91
US,Sparkling Blend,23,91
US,Sparkling Blend,39,91
US,Zinfandel,30,91
US,Red Blend,30,91
Italy,Corvina,62,91
US,RhÃ´ne-style Red Blend,36,91
US,Pinot Noir,42,91
US,Bordeaux-style Red Blend,35,91
France,Riesling,20,91
France,Riesling,18,91
US,Pinot Noir,64,91
US,Pinot Noir,55,91
US,Sauvignon Blanc,48,91
US,Meritage,34,91
US,Pinot Noir,44,91
US,Barbera,18,81
US,Zinfandel,65,81
US,Viognier,21,81
US,Zinfandel,24,81
Spain,Red Blend,11,81
US,Syrah,40,81
US,Merlot,22,81
US,Merlot,10,81
US,Zinfandel,12,81
US,Chardonnay,36,81
US,Chardonnay,8,81
US,Primitivo,18,81
US,Red Blend,17,80
US,Red Blend,14,80
US,Barbera,20,80
Uruguay,RosÃ©,15,80
US,Pinot Noir,100,97
US,Cabernet Sauvignon,100,96
US,Red Blend,50,95
US,Pinot Noir,52,95
US,Sparkling Blend,70,95
Israel,Red Blend,60,90
New Zealand,Pinot Noir,39,90
Chile,Syrah,21,90
US,Pinot Noir,40,90
US,Zinfandel,28,90
Italy,Sangiovese Grosso,65,90
Italy,Prugnolo Gentile,67,90
Italy,Sangiovese,35,90
US,Chardonnay,32,90
Italy,Sangiovese Grosso,80,90
Italy,Sangiovese Grosso,62,90
US,Zinfandel,20,90
US,Pinot Noir,40,90
Israel,Bordeaux-style Red Blend,75,90
New Zealand,Bordeaux-style Red Blend,22,90
Israel,Pinot Noir,19,84
US,Chardonnay,30,84
New Zealand,Pinot Noir,20,84
Portugal,Portuguese Red,11,84
New Zealand,Pinot Noir,30,84
US,Pinot Noir,36,84
New Zealand,Pinot Noir,24,84
US,Zinfandel,32,84
US,Pinot Noir,34,83
Italy,Rosato,19,83
Portugal,Portuguese Red,10,83
US,Zinfandel,52,83
New Zealand,Pinot Noir,32,83
Greece,Red Blend,37,83
US,Bordeaux-style Red Blend,21,83
France,Chardonnay,15,83
US,Zinfandel,12,83
US,Petite Sirah,35,82
US,Pinot Noir,55,82
Greece,Aidani,27,82
France,Bordeaux-style Red Blend,26,87
Australia,Cabernet Sauvignon,18,87
US,Cabernet Sauvignon,35,87
Italy,Glera,17,87
Italy,Glera,18,87
Italy,Glera,16,87
Italy,Glera,21,87
Germany,Riesling,26,87
US,Zinfandel,35,87
Italy,Glera,30,87
Spain,Tempranillo,27,87
Italy,Chardonnay,31,86
France,Alsace white blend,35,86
France,Alsace white blend,26,86
US,Riesling,20,86
US,Zinfandel,48,86
US,Cabernet Sauvignon,110,86
Germany,SpÃ¤tburgunder,70,86
US,Syrah,33,89
Australia,Cabernet Sauvignon,16,89
Argentina,Malbec,16,89
US,Cabernet Sauvignon,50,89
US,Pinot Noir,50,89
South Africa,Red Blend,17,89
US,Sparkling Blend,33,89
US,Chardonnay,35,89
Australia,Sauvignon Blanc,16,89
Australia,Riesling,16,88
US,Chardonnay,25,88
Austria,GrÃ¼ner Veltliner,22,88
US,Cabernet Sauvignon,55,88
South Africa,Red Blend,22,88
South Africa,Meritage,13,88
US,White Blend,10,88
US,Cabernet Franc,35,91
US,Red Blend,29,91
France,Pinot Gris,23,91
US,Champagne Blend,40,91
US,Red Blend,55,91
US,Bordeaux-style Red Blend,49,91
US,Chardonnay,25,91
France,Riesling,21,91
France,Provence red blend,45,91
US,Chardonnay,25,91
France,Riesling,22,91
France,GewÃ¼rztraminer,37,91
France,Provence white blend,50,91
US,Chardonnay,23,91
Argentina,Red Blend,30,87
US,RosÃ©,25,87
Italy,Garganega,17,87
France,RhÃ´ne-style Red Blend,13,87
Portugal,Cabernet Sauvignon,10,87
Italy,Garganega,13,87
Portugal,Portuguese Red,11,87
Portugal,Portuguese Red,10,87
France,RosÃ©,28,87
US,Sauvignon Blanc,30,87
US,Merlot,15,87
US,Pinot Gris,15,87
Argentina,Bordeaux-style Red Blend,18,87
Portugal,Portuguese Red,35,87
Portugal,Portuguese White,15,87
US,Chardonnay,30,87
US,G-S-M,20,87
US,Pinot Noir,26,87
US,Pinot Noir,48,86
Argentina,Bordeaux-style Red Blend,20,86
France,Bordeaux-style Red Blend,40,87
Australia,Cabernet Sauvignon,18,87
Spain,Tempranillo,16,87
US,Pinot Noir,42,87
US,Red Blend,20,87
US,Zinfandel,32,87
France,RosÃ©,13,87
Australia,Shiraz,13,87
US,RhÃ´ne-style Red Blend,21,87
US,Riesling,14,87
Italy,Pugnitello,49,87
US,Red Blend,52,87
Australia,Sauvignon Blanc-Semillon,20,87
Portugal,Portuguese White,19,87
US,Cabernet Franc,30,87
US,Chardonnay,8,87
Chile,Red Blend,29,87
US,Syrah,50,87
Italy,Sangiovese,16,87
Austria,GrÃ¼ner Veltliner,25,89
France,RosÃ©,16,89
US,Pinot Noir,20,89
France,Cabernet Franc,30,89
France,Pinot Noir,40,89
Portugal,Portuguese White,12,89
Austria,GrÃ¼ner Veltliner,21,89
US,Muscat Canelli,19,89
US,Red Blend,19,89
Italy,White Blend,28,89
Italy,Pinot Grigio,20,89
Portugal,Siria,13,89
Austria,Chardonnay,25,89
US,Pinot Noir,60,89
Portugal,Portuguese Red,28,89
Portugal,Alvarinho,45,89
Germany,Riesling,16,89
Germany,Riesling,21,89
Austria,GrÃ¼ner Veltliner,16,89
Germany,Weissburgunder,24,89
Germany,Riesling,55,89
Germany,Riesling,31,89
Germany,Pinot Gris,17,89
US,Verdelho,24,89
US,Chardonnay,30,95
US,FumÃ© Blanc,75,95
US,Cabernet Sauvignon,70,95
US,Cabernet Sauvignon,100,95
US,Sauvignon Blanc,40,95
US,Cabernet Sauvignon,100,95
US,Chardonnay,55,95
US,Chardonnay,30,95
US,Cabernet Sauvignon,125,94
Australia,Riesling,19,94
US,Pinot Noir,48,94
US,Sparkling Blend,85,94
US,Pinot Noir,55,94
US,Chardonnay,30,94
US,Cabernet Sauvignon,70,94
US,Cabernet Sauvignon,85,94
US,Petite Sirah,40,94
US,Bordeaux-style Red Blend,65,94
US,Cabernet Sauvignon,42,94
Chile,Red Blend,92,94
US,Pinot Noir,54,94
US,Sparkling Blend,70,94
US,Pinot Noir,50,93
New Zealand,Pinot Noir,20,90
Italy,Sangiovese,169,90
Israel,Shiraz,25,90
US,Pinot Noir,45,90
Italy,Sangiovese,26,90
Portugal,Port,54,90
Portugal,Port,40,90
Italy,Sangiovese Grosso,55,89
Spain,Tempranillo,20,89
US,Chardonnay,28,89
New Zealand,Red Blend,30,89
US,Cabernet Sauvignon,40,89
Australia,Shiraz-Cabernet Sauvignon,14,86
Australia,Shiraz-Cabernet Sauvignon,15,86
Italy,Glera,15,86
Italy,Glera,18,86
South Africa,Cabernet Sauvignon,20,86
US,Cabernet Franc,90,86
Australia,Chardonnay,15,86
Germany,Riesling,18,86
Italy,Glera,20,86
US,Syrah,50,86
New Zealand,Pinot Noir,30,86
US,RhÃ´ne-style Red Blend,20,86
Germany,Riesling,17,86
US,Roussanne-Marsanne,22,82
US,Zinfandel,32,82
US,Syrah,20,82
US,Pinot Noir,14,82
US,Marsanne-Roussanne,25,81
US,Zinfandel,27,81
US,RhÃ´ne-style Red Blend,37,81
US,Merlot,19,81
US,Red Blend,11,81
US,Zinfandel,28,80
US,Pinot Noir,75,99
US,Syrah,75,99
US,Pinot Noir,94,98
US,Cabernet Sauvignon,80,97
US,Syrah,85,97
US,Chardonnay,50,97
US,Cabernet Sauvignon-Merlot,75,96
US,Semillon-Sauvignon Blanc,85,96
US,Chardonnay,50,96
Austria,Riesling,78,96
US,Pinot Noir,70,96
Argentina,Malbec,10,88
US,Cabernet Sauvignon,100,88
Austria,Riesling,20,88
Argentina,Pinot Noir,25,88
US,Cabernet Sauvignon,56,88
Chile,Shiraz,11,88
Italy,Barbera,26,88
US,RhÃ´ne-style Red Blend,32,88
US,Sparkling Blend,50,88
Italy,Chardonnay,61,88
US,Red Blend,15,88
Italy,Albarossa,40,88
Chile,Red Blend,55,88
Austria,GrÃ¼ner Veltliner,23,88
US,Syrah,28,88
US,Cabernet Sauvignon,50,91
US,Pinot Noir,75,91
US,Syrah,80,91
US,Red Blend,28,91
France,GewÃ¼rztraminer,30,91
France,Pinot Noir,109,91
US,Cabernet Sauvignon,100,91
US,Bordeaux-style Red Blend,42,91
France,Pinot Noir,61,91
US,Chardonnay,44,91
France,Riesling,27,91
US,Chardonnay,22,91
US,Primitivo,24,91
US,Pinot Noir,48,91
US,Red Blend,75,91
US,Cabernet Sauvignon,125,91
US,Chardonnay,48,91
France,Pinot Gris,24,91
US,Cabernet Blend,95,91
France,RhÃ´ne-style Red Blend,45,91
US,White Blend,29,91
France,RhÃ´ne-style Red Blend,80,91
Argentina,Bonarda,15,86
Argentina,Malbec,15,86
US,Pinot Noir,35,86
US,Chardonnay,10,86
Italy,Garganega,8,86
Italy,Glera,17,86
US,Pinot Noir,35,86
US,Pinot Gris,18,86
Italy,Garganega,17,86
US,Zinfandel,25,86
US,Cabernet Sauvignon,30,86
US,Chardonnay,30,86
US,Chardonnay,15,86
US,Primitivo,32,86
US,Pinot Noir,30,86
Italy,Garganega,12,86
Argentina,Red Blend,17,86
France,Chardonnay-Viognier,12,86
South Africa,RosÃ©,17,86
Portugal,Portuguese White,13,86
Argentina,Bonarda,15,86
US,Syrah,36,86
South Africa,Syrah,15,86
Portugal,Touriga Nacional,9,86
US,Chardonnay,30,93
US,Merlot,36,93
US,Bordeaux-style Red Blend,65,93
US,Pinot Noir,59,93
US,Cabernet Sauvignon,100,93
US,Syrah,38,93
US,Cabernet Sauvignon,150,93
US,Sauvignon Blanc,24,93
US,Bordeaux-style Red Blend,45,93
US,Pinot Noir,90,93
US,Viognier,20,93
US,Red Blend,78,93
US,Cabernet Sauvignon,75,93
US,Cabernet Sauvignon,46,93
US,Cabernet Sauvignon,32,93
US,Pinot Noir,70,93
Chile,Red Blend,80,93
US,Chardonnay,38,93
New Zealand,Pinot Noir,79,93
US,Cabernet Sauvignon,70,93
US,Bordeaux-style Red Blend,50,93
US,Pinot Noir,42,93
US,Cabernet Sauvignon,50,93
US,Bordeaux-style Red Blend,35,93
US,Chardonnay,75,93
US,Sparkling Blend,29,87
Australia,RosÃ©,13,87
Australia,Chardonnay,12,87
Italy,Red Blend,44,87
Italy,Red Blend,35,87
France,Champagne Blend,21,87
US,Chardonnay,14,87
Australia,Cabernet Sauvignon,17,87
France,RhÃ´ne-style Red Blend,16,87
US,Pinot Noir,38,87
US,GewÃ¼rztraminer,22,87
Chile,Cabernet Sauvignon,11,87
Spain,Tempranillo,16,87
Chile,Pinot Noir,15,87
US,Pinot Noir,48,87
Italy,Red Blend,23,87
Chile,Pinot Noir,20,87
Italy,White Blend,30,89
Austria,GrÃ¼ner Veltliner,13,89
Austria,GrÃ¼ner Veltliner,16,89
US,Syrah,30,89
US,Pinot Noir,52,89
Chile,Bordeaux-style Red Blend,50,89
Austria,GrÃ¼ner Veltliner,25,89
France,Sauvignon Blanc,26,89
Austria,Riesling,24,89
Austria,GrÃ¼ner Veltliner,19,89
US,Syrah,35,89
US,Pinot Noir,50,89
Germany,Riesling,20,88
Portugal,Chardonnay,11,88
Chile,Sauvignon Blanc,20,88
US,Red Blend,24,88
Spain,Verdejo,14,88
US,Red Blend,40,88
US,Petite Sirah,35,89
Chile,Sauvignon Blanc,13,89
US,Cabernet Sauvignon,52,89
Israel,Cabernet Sauvignon-Merlot,48,89
US,Riesling,15,89
Israel,GewÃ¼rztraminer,23,89
Italy,Sangiovese,24,89
Italy,Sangiovese,23,89
US,Riesling,20,89
US,Muscat,15,89
New Zealand,Pinot Noir,20,89
Spain,Verdejo,29,89
Portugal,Portuguese Red,28,89
US,Chenin Blanc-Viognier,12,89
US,Pinot Noir,29,89
Australia,Viognier,12,86
Australia,Sauvignon Blanc,17,86
Italy,Glera,13,86
Germany,Riesling,19,86
France,GewÃ¼rztraminer,21,86
France,Pinot Gris,35,86
US,Sauvignon Blanc,20,86
Australia,Cabernet Merlot,12,86
US,Cabernet Franc,40,86
Australia,White Blend,19,86
US,Pinot Noir,50,86
US,Cabernet Sauvignon,19,86
US,Pinot Noir,20,86
Australia,Shiraz-Viognier,12,86
Italy,Glera,13,86
Germany,Riesling,22,86
Germany,Silvaner,36,86
US,Sauvignon Blanc,25,86
Italy,Glera,19,86
Italy,Glera,19,86
Italy,Glera,20,86
US,Cabernet Sauvignon,90,95
US,Syrah,75,95
US,Pinot Noir,100,95
US,Cabernet Sauvignon,100,95
US,Pinot Noir,62,95
US,Grenache,85,95
France,Malbec,25,95
US,Syrah,90,95
US,Pinot Noir,58,95
US,Tempranillo,80,94
France,Petit Manseng,24,94
US,Cabernet Sauvignon,65,94
France,Malbec,130,94
US,Cabernet Sauvignon,75,94
US,Pinot Noir,82,94
US,Bordeaux-style Red Blend,145,94
US,Pinot Noir,65,94
Italy,Red Blend,70,94
US,Cabernet Sauvignon,40,94
France,Malbec,25,94
US,Pinot Noir,100,94
US,Pinot Noir,58,94
South Africa,Shiraz,15,88
US,Merlot,22,88
Australia,Riesling,17,88
US,Zinfandel,40,88
Argentina,Chardonnay,16,88
Argentina,Malbec,112,88
US,Red Blend,28,88
Australia,Shiraz,16,88
Austria,Riesling,33,88
US,Cabernet Sauvignon,33,88
US,Cabernet Sauvignon-Syrah,50,88
Austria,GrÃ¼ner Veltliner,29,88
US,Chardonnay,50,88
Chile,Pinot Noir,15,88
Austria,Zweigelt,22,88
France,Vermentino,30,91
US,Cabernet Sauvignon,85,91
US,Pinot Noir,52,91
France,RosÃ©,46,91
US,Chardonnay,27,91
Italy,Red Blend,90,91
US,Pinot Noir,60,91
US,Chardonnay,35,91
US,Syrah,40,91
US,Cabernet Franc,35,91
US,Chardonnay,28,91
US,Sparkling Blend,70,91
US,Sparkling Blend,24,91
US,Red Blend,78,91
US,Tannat,45,91
US,Sauvignon Blanc,23,91
US,Cabernet Sauvignon,60,91
US,RhÃ´ne-style Red Blend,25,91
US,Bordeaux-style Red Blend,35,91
US,Sauvignon Blanc,28,91
US,Red Blend,33,91
US,Chardonnay,40,91
France,Provence red blend,65,91
US,Meritage,65,91
France,RosÃ©,16,88
Italy,GewÃ¼rztraminer,40,88
US,Pinot Noir,32,88
US,RhÃ´ne-style Red Blend,18,88
US,Chardonnay,60,88
Italy,White Blend,35,88
France,RosÃ©,26,88
France,Sauvignon Blanc,30,88
Chile,Sauvignon Blanc-Semillon,12,88
Italy,Sauvignon,40,88
Austria,Riesling,25,88
Portugal,Portuguese Red,14,88
Portugal,Portuguese White,17,88
Portugal,Portuguese White,12,88
Germany,Riesling,35,88
Germany,Riesling,20,88
US,RhÃ´ne-style White Blend,39,88
Germany,Riesling,16,88
Chile,Bordeaux-style Red Blend,26,88
Spain,Red Blend,24,87
US,Chardonnay,50,87
Chile,Shiraz,12,87
US,Baco Noir,20,87
US,Zinfandel,36,87
France,Bordeaux-style Red Blend,12,87
France,Bordeaux-style Red Blend,65,87
France,RhÃ´ne-style Red Blend,12,87
France,Bordeaux-style Red Blend,22,87
US,Syrah,16,87
Italy,Red Blend,18,87
US,Chardonnay,24,87
Italy,Sangiovese,14,87
Chile,Pinot Noir,12,87
US,Syrah,25,87
US,Merlot,8,87
US,Syrah,20,87
Portugal,Portuguese White,10,87
Portugal,Portuguese Red,17,87
Australia,Chardonnay,20,87
US,Sauvignon Blanc,22,87
US,Cabernet Franc,29,87
US,SÃ©millon,20,87
US,Petite Sirah,35,92
South Africa,Shiraz,79,92
US,FumÃ© Blanc,40,92
US,Pinot Noir,32,92
US,Bordeaux-style Red Blend,85,92
US,Bordeaux-style Red Blend,40,92
US,Sauvignon Blanc,20,92
US,Petite Sirah,28,92
US,Sauvignon Blanc,33,92
Australia,White Blend,19,92
US,Red Blend,50,92
US,Pinot Noir,60,92
US,Chardonnay,39,92
US,RosÃ©,24,92
US,Bordeaux-style Red Blend,55,92
US,Syrah,39,92
US,Sparkling Blend,36,92
Australia,Cabernet Sauvignon,50,92
US,Cabernet Sauvignon,75,92
US,Cabernet Sauvignon,75,89
Italy,Sangiovese,23,89
Italy,Sangiovese Grosso,32,89
Israel,Red Blend,60,89
Italy,Prugnolo Gentile,34,89
US,Bordeaux-style Red Blend,33,89
US,Cabernet Sauvignon,34,89
US,Petite Sirah,50,89
Chile,Syrah,22,89
Italy,Red Blend,22,89
Portugal,Portuguese White,20,89
US,Cabernet Sauvignon,85,89
US,Cabernet Sauvignon,49,89
Chile,Chardonnay,26,89
Italy,Sangiovese,28,89
US,Pinot Noir,25,86
France,Pinot Gris,21,86
Australia,Chardonnay,11,86
France,Pinot Blanc,21,86
Spain,Tempranillo,16,86
US,Grenache,25,86
US,Zinfandel,29,86
Italy,Glera,16,86
Italy,Glera,19,86
Germany,Riesling,16,86
Italy,Glera,23,86
Spain,AlbariÃ±o,10,86
Spain,Tempranillo,10,86
Spain,Grenache,17,86
France,Bordeaux-style Red Blend,20,86
Australia,G-S-M,24,86
US,Pinot Noir,70,86
US,Merlot,39,94
US,Bordeaux-style Red Blend,87,94
US,Syrah,75,94
France,Petit Manseng,128,94
US,Bordeaux-style Red Blend,50,94
US,Pinot Noir,45,94
US,Cabernet Sauvignon,145,94
US,Pinot Noir,60,94
France,Cabernet Sauvignon,55,94
US,Chardonnay,60,94
US,Pinot Noir,100,94
France,Malbec,54,93
Italy,Nero d'Avola,85,93
France,Malbec,140,93
US,Pinot Noir,80,93
US,Syrah,38,93
US,Pinot Noir,82,93
US,Pinot Noir,57,93
Austria,Riesling,37,93
Austria,GrÃ¼ner Veltliner,71,93
Chile,Red Blend,92,93
US,Cabernet Sauvignon,100,93
US,Cabernet Sauvignon,75,93
US,Zinfandel,50,93
US,Chardonnay,25,88
US,Red Blend,34,88
US,Riesling,11,88
US,Riesling,8,88
US,White Blend,18,88
US,Red Blend,15,88
Australia,Cabernet Sauvignon,13,88
Chile,Syrah,12,87
Argentina,Malbec,17,87
South Africa,Red Blend,45,87
US,Cabernet Sauvignon,75,87
US,Meritage,15,87
